title,year,imdbid,id,bechdelRating,imdbAverageRating,numVotes,runtimeMinutes,genre1,genre2,genre3
Casino Royale,2006,381061.0,221,1,8.0,696044.0,144,Action,Adventure,Thriller
I Served the King of England,2006,284363.0,224,1,7.3,8199.0,113,Comedy,Drama,Romance
Brand Upon The Brain!,2006,443455.0,284,3,7.3,3728.0,95,Comedy,Drama,Fantasy
Crank,2006,479884.0,289,0,6.9,264468.0,88,Action,Crime,Thriller
Marie Antoinette,2006,422720.0,290,3,6.5,122365.0,123,Biography,Drama,History
X-Men: The Last Stand,2006,376994.0,317,3,6.6,542133.0,104,Action,Adventure,Sci-Fi
Children of Men,2006,206634.0,332,3,7.9,530502.0,109,Action,Drama,Sci-Fi
Volver,2006,441909.0,366,3,7.6,107680.0,121,Comedy,Drama,
Bandidas,2006,416496.0,370,3,5.7,37341.0,93,Action,Comedy,Crime
Starter for 10,2006,477095.0,372,2,6.7,25130.0,92,Comedy,Drama,Romance
Night at the Museum,2006,477347.0,416,3,6.5,378481.0,108,Adventure,Comedy,Family
El laberinto del fauno (Pan's Labyrinth),2006,457430.0,421,3,8.2,704392.0,118,Drama,Fantasy,War
Little Children,2006,404203.0,521,3,7.5,116979.0,137,Drama,Romance,
Once,2006,907657.0,530,2,7.8,121456.0,86,Drama,Music,Romance
Stranger Than Fiction,2006,420223.0,559,3,7.5,236727.0,113,Comedy,Drama,Fantasy
Puccini for Beginners,2006,492481.0,603,3,6.0,2506.0,82,Comedy,Romance,
Akeelah and the Bee,2006,437800.0,615,3,7.4,21696.0,112,Drama,Family,
She&#39;s the Man,2006,454945.0,627,3,6.4,176357.0,105,Comedy,Romance,Sport
Little Miss Sunshine,2006,449059.0,648,3,7.8,519424.0,101,Comedy,Drama,
Caffeine,2006,460732.0,650,3,5.4,2826.0,92,Comedy,,
Offside,2006,499537.0,653,3,7.3,8639.0,93,Comedy,Drama,Sport
"Wind That Shakes the Barley, The",2006,460989.0,725,1,7.5,54773.0,127,Drama,War,
Amazing Grace,2006,454776.0,736,1,7.4,25723.0,118,Biography,Drama,History
Das Leben Der Anderen,2006,405094.0,791,0,8.4,411604.0,137,Drama,Mystery,Thriller
Silent Hill,2006,384537.0,793,3,6.5,244653.0,125,Horror,Mystery,
Zwartboek,2006,389557.0,830,3,7.7,80668.0,145,Drama,Thriller,War
"Illusionist, The",2006,443543.0,893,0,7.5,390145.0,110,Drama,Fantasy,Mystery
Man of the Year,2006,483726.0,920,1,6.2,35230.0,115,Comedy,Drama,Romance
Inland Empire,2006,460829.0,921,3,6.8,62603.0,180,Drama,Fantasy,Mystery
Black Sheep,2006,779982.0,923,1,5.8,42154.0,87,Comedy,Horror,Sci-Fi
Still Life (Sanxia haoren),2006,859765.0,934,2,7.3,7330.0,111,Drama,,
Last Holiday,2006,408985.0,938,3,6.6,36348.0,112,Comedy,Drama,Romance
Nina&#39;s Heavenly Delights,2006,435706.0,976,3,6.3,2286.0,94,Comedy,,
For the Love of a Child,2006,479917.0,1022,3,7.1,437.0,80,Drama,,
Friends with Money,2006,436331.0,1102,3,5.8,32150.0,88,Comedy,Drama,Romance
Lucky Number Slevin,2006,425210.0,1138,1,7.7,326146.0,110,Crime,Drama,Thriller
Eragon,2006,449010.0,1147,1,5.1,130649.0,104,Action,Adventure,Family
Art School Confidential,2006,364955.0,1152,3,6.3,17736.0,102,Comedy,Drama,Romance
"Dead Girl, The",2006,783238.0,1189,3,6.6,16217.0,85,Crime,Drama,Mystery
300,2006,416449.0,1271,0,7.6,866382.0,117,Action,Drama,
Jackass Number Two,2006,493430.0,1302,1,7.0,80283.0,92,Action,Comedy,Documentary
"Woods, The",2006,380066.0,1347,3,5.6,12398.0,91,Horror,Mystery,
"Queen, The",2006,436697.0,1412,3,7.3,116103.0,103,Biography,Drama,
"Departed, The",2006,407887.0,1415,1,8.5,1426490.0,151,Crime,Drama,Thriller
Shortbus,2006,367027.0,1442,3,6.4,35469.0,101,Comedy,Drama,Romance
Fast Food Nation,2006,460792.0,1449,3,6.3,25183.0,116,Comedy,Drama,
Kidulthood,2006,435680.0,1481,3,6.7,19806.0,89,Crime,Drama,Romance
"Big Bad Swim, The",2006,460721.0,1489,3,6.3,1548.0,96,Comedy,Romance,Sport
Liu hao chukou (Exit No. 6),2006,934427.0,1505,3,4.6,163.0,99,Drama,Mystery,Thriller
Gray Matters,2006,375785.0,1523,3,5.7,7348.0,96,Comedy,Romance,
A Few Days in September,2006,446442.0,1542,3,5.2,1870.0,116,Drama,Thriller,
"You, Me and Dupree",2006,463034.0,1558,1,5.6,84204.0,110,Comedy,Romance,
Ice Age: The Meltdown,2006,438097.0,1581,1,6.8,297359.0,91,Adventure,Animation,Comedy
On the Trail of Igor Rizzi,2006,832958.0,1605,0,6.2,155.0,91,Comedy,Drama,
For Your Consideration,2006,470765.0,1615,3,6.3,15912.0,86,Comedy,,
Stick It,2006,430634.0,1665,3,6.4,30484.0,103,Comedy,Drama,Sport
Slither,2006,439815.0,1702,3,6.5,89100.0,95,Comedy,Horror,Sci-Fi
Mulberry Street,2006,473514.0,1719,1,5.5,6415.0,84,Horror,Sci-Fi,Thriller
Smokin&#39; Aces,2006,475394.0,1811,3,6.6,152334.0,108,Action,Comedy,Crime
Zoom,2006,383060.0,1853,3,4.4,22878.0,83,Action,Adventure,Comedy
Paprika,2006,851578.0,1864,3,7.7,97500.0,90,Animation,Drama,Fantasy
Black Christmas,2006,454082.0,1873,3,4.7,30695.0,95,Horror,,
Toki wo kakeru sh&amp;#333;jo (The Girl Who Leapt Through Time),2006,808506.0,1878,3,7.7,71056.0,98,Adventure,Animation,Comedy
Perfume: The Story of a Murderer,2006,396171.0,1888,3,7.5,266323.0,147,Crime,Drama,Fantasy
Snakes on a Plane,2006,417148.0,1894,3,5.5,144821.0,105,Action,Adventure,Crime
Miss Potter,2006,482546.0,1898,3,7.0,32110.0,88,Biography,Drama,Romance
Running with Scissors,2006,439289.0,1910,3,6.1,23179.0,116,Comedy,Drama,
Southland Tales,2006,405336.0,1927,3,5.3,40702.0,145,Comedy,Drama,Mystery
"Fountain, The",2006,414993.0,1937,3,7.2,249095.0,97,Drama,Mystery,Romance
Cars,2006,317219.0,1946,1,7.2,472077.0,116,Adventure,Animation,Comedy
Tekkon kinkurito,2006,831888.0,2002,0,7.5,14591.0,111,Action,Adventure,Animation
Nacho Libre,2006,457510.0,2026,0,5.9,94324.0,92,Comedy,Family,Sport
"Prestige, The",2006,482571.0,2036,1,8.5,1445643.0,130,Drama,Mystery,Sci-Fi
Times and Winds,2006,855729.0,2057,3,7.3,4408.0,111,Drama,,
Inside Man,2006,454848.0,2089,3,7.6,399179.0,129,Crime,Drama,Mystery
"Architect, The",2006,466665.0,2117,3,5.5,1392.0,82,Crime,Drama,Romance
Hula Girls,2006,768116.0,2199,3,7.0,2273.0,108,Comedy,Drama,
I&#39;m Reed Fish,2006,464061.0,2260,2,5.7,4502.0,93,Comedy,Drama,Romance
Bonneville,2006,487195.0,2277,3,6.1,2872.0,93,Comedy,Drama,
Dreamland,2006,417614.0,2297,3,6.3,2530.0,88,Drama,,
A Guide to Recognizing Your Saints,2006,473488.0,2339,1,6.9,26861.0,100,Crime,Drama,
"Good Shepherd, The",2006,343737.0,2340,0,6.7,108707.0,167,Drama,History,Thriller
Half Nelson,2006,468489.0,2359,3,7.1,92165.0,106,Drama,,
A Scanner Darkly,2006,405296.0,2360,1,7.0,117344.0,100,Animation,Comedy,Crime
"Page Turner, The",2006,487503.0,2405,3,7.0,7387.0,85,Drama,Music,Thriller
Notes on a Scandal,2006,465551.0,2498,3,7.4,84767.0,92,Crime,Drama,Romance
A Prairie Home Companion,2006,420087.0,2525,3,6.7,23651.0,105,Comedy,Drama,Music
"Fall, The",2006,460791.0,2527,3,7.8,116893.0,117,Adventure,Drama,Fantasy
Ultraviolet,2006,370032.0,2532,1,4.3,84158.0,88,Action,Sci-Fi,
"Guardian, The",2006,406816.0,2538,1,6.9,98215.0,139,Action,Adventure,Drama
"Gigolos, The",2006,462309.0,2566,1,5.4,286.0,95,Comedy,,
Five Across the Eyes,2006,888019.0,2570,3,2.6,1748.0,95,Horror,,
"Bon Cop, Bad Cop",2006,479647.0,2572,1,6.7,13173.0,117,Action,Comedy,Crime
We Are Marshall,2006,758794.0,2579,1,7.0,64893.0,131,Drama,Sport,
Letters from Iwo Jima,2006,498380.0,2580,1,7.8,170372.0,141,Action,Adventure,Drama
Quinceanera,2006,451176.0,2598,3,6.9,4302.0,90,Drama,,
After the Wedding,2006,457655.0,2610,2,7.7,37192.0,120,Drama,,
Requiem,2006,454931.0,2615,3,6.9,6385.0,93,Drama,Horror,
Wristcutters: A Love Story,2006,477139.0,2616,1,7.2,57810.0,88,Comedy,Drama,Fantasy
Return To Halloweentown,2006,816520.0,2713,3,5.3,7658.0,88,Action,Comedy,Family
Il caimano (The Caiman),2006,429727.0,2800,3,6.7,5296.0,112,Comedy,Drama,Romance
"I&#39;m a Cyborg, But That&#39;s OK",2006,497137.0,2802,3,7.0,25958.0,107,Comedy,Drama,Romance
"Science of Sleep, The",2006,354899.0,2898,3,7.2,70942.0,105,Comedy,Drama,Fantasy
A Crime,2006,489010.0,2900,1,5.6,2140.0,103,Crime,Thriller,
"Gymnast, The",2006,473074.0,2932,3,6.3,2273.0,96,Drama,Romance,Sport
Clerks II,2006,424345.0,2941,3,7.3,140831.0,97,Comedy,,
Apart From That,2006,772154.0,2980,3,6.2,113.0,120,Drama,,
"History Boys, The",2006,464049.0,3005,1,6.8,21508.0,109,Comedy,Drama,Romance
Rainbow Song,2006,804513.0,3014,3,7.3,1496.0,118,Drama,Romance,
Warau Mikaeru,2006,461612.0,3018,3,5.1,225.0,92,Adventure,Comedy,Fantasy
Curse of the Golden Flower,2006,473444.0,3051,2,7.0,46032.0,114,Action,Drama,Romance
Paris je t&#39;aime,2006,401711.0,3054,3,7.2,74608.0,120,Comedy,Drama,Romance
I Do,2006,478724.0,3080,3,6.7,6584.0,90,Comedy,Romance,
"Zombie Diaries, The",2006,876294.0,3127,3,4.0,4858.0,85,Horror,Sci-Fi,
This Film Is Not Yet Rated,2006,493459.0,3168,3,7.4,28641.0,98,Documentary,,
Material Girls,2006,433412.0,3199,3,3.9,22748.0,98,Comedy,Family,Romance
Idlewild,2006,417225.0,3326,3,6.2,5770.0,121,Crime,Drama,Musical
Aquamarine,2006,429591.0,3335,3,5.4,45283.0,110,Comedy,Family,Fantasy
Take the Lead,2006,446046.0,3460,3,6.6,26685.0,118,Drama,Music,
In Paris,2006,769508.0,3465,1,6.3,4256.0,92,Drama,Romance,
John Tucker Must Die,2006,455967.0,3571,3,5.7,88301.0,89,Comedy,Romance,
"Grudge 2, The",2006,433386.0,3643,3,5.0,51523.0,102,Horror,Thriller,
Monster House,2006,385880.0,3661,3,6.6,138807.0,91,Animation,Comedy,Family
Red Road,2006,471030.0,3760,3,6.8,13666.0,113,Drama,Mystery,Thriller
Rang De Basanti,2006,405508.0,3769,3,8.1,122500.0,167,Comedy,Crime,Drama
"Ant Bully, The",2006,429589.0,3784,2,5.8,41947.0,88,Adventure,Animation,Comedy
Hogfather,2006,765458.0,3785,3,7.4,11057.0,189,Comedy,Fantasy,
Open Season,2006,400717.0,3786,1,6.1,106063.0,86,Adventure,Animation,Comedy
Flushed Away,2006,424095.0,3812,0,6.6,139092.0,85,Action,Adventure,Animation
Suburban Mayhem,2006,450506.0,3834,3,5.8,1545.0,95,Comedy,Drama,Thriller
"Host, The",2006,468492.0,3849,3,7.1,133139.0,120,Drama,Horror,Sci-Fi
Farval Falkenberg,2006,855805.0,3957,0,6.3,2958.0,91,Drama,,
Dor,2006,824316.0,3959,3,7.9,6279.0,147,Drama,,
Avenue Montaigne,2006,444112.0,3988,3,6.7,4445.0,106,Comedy,Drama,Romance
Black Dahlia,2006,387877.0,4130,1,5.6,77100.0,121,Crime,Drama,Mystery
DOA: Dead or Alive,2006,398913.0,4202,3,4.8,46372.0,87,Action,Adventure,Mystery
Lady in the Water,2006,452637.0,4227,2,5.5,103982.0,110,Drama,Fantasy,Mystery
Superman Returns,2006,348150.0,4288,1,6.1,291668.0,154,Action,Adventure,Sci-Fi
Fido,2006,457572.0,4293,2,6.7,30191.0,93,Comedy,Drama,Horror
Snow cake,2006,448124.0,4312,3,7.4,13293.0,112,Drama,Romance,
Loving Annabelle,2006,323120.0,4398,3,6.3,13510.0,77,Drama,Romance,
Cashback,2006,460740.0,4401,3,7.1,90923.0,102,Comedy,Drama,Romance
Half Light,2006,412798.0,4424,3,6.0,14554.0,110,Drama,Horror,Mystery
Final Destination 3,2006,414982.0,4595,3,5.8,154123.0,93,Horror,Thriller,
"Painted Veil, The",2006,446755.0,4625,3,7.4,96053.0,125,Drama,Romance,
Blood Diamond,2006,450259.0,4626,1,8.0,587673.0,143,Adventure,Drama,Thriller
When a Stranger Calls,2006,455857.0,4665,3,5.1,48759.0,87,Horror,Thriller,
Fay Grim,2006,444628.0,4690,3,6.1,4915.0,118,Action,Comedy,Thriller
Wendy Wu: Homecoming Warrior,2006,790781.0,4694,3,5.4,7474.0,91,Action,Adventure,Comedy
Arthur and the Invisibles,2006,344854.0,4729,0,6.0,41000.0,94,Adventure,Animation,Comedy
Brave Story,2006,778631.0,4802,1,6.5,1560.0,112,Adventure,Animation,Fantasy
London To Brighton,2006,490166.0,4819,3,6.9,8745.0,85,Crime,Drama,Thriller
Mukhsin,2006,863091.0,4830,3,7.3,487.0,95,Comedy,Drama,Family
To Have and to Hold,2006,876154.0,4848,3,5.5,211.0,90,Drama,,
"Lake House, The",2006,410297.0,4856,3,6.8,157954.0,99,Drama,Fantasy,Romance
"Break Up, The",2006,452594.0,4892,1,5.8,139191.0,106,Comedy,Drama,Romance
Sherrybaby,2006,423169.0,4899,3,6.6,12073.0,96,Drama,,
Poseidon,2006,409182.0,4918,2,5.7,110581.0,98,Action,Adventure,Thriller
Bordertown,2006,445935.0,4939,3,6.0,11422.0,112,Crime,Mystery,Thriller
Altered,2006,457275.0,5016,0,5.6,10952.0,88,Horror,Sci-Fi,Thriller
Dead &amp; Deader,2006,770739.0,5049,1,4.7,1605.0,89,Action,Comedy,Horror
Bug,2006,470705.0,5088,3,6.1,37948.0,102,Drama,Horror,Thriller
Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,2006,443453.0,5158,1,7.4,443427.0,84,Comedy,,
"Da Vinci Code, The",2006,382625.0,5191,1,6.6,459920.0,149,Mystery,Thriller,
Reprise,2006,827517.0,5213,1,7.3,15686.0,105,Drama,,
Candy,2006,424880.0,5233,3,7.2,47836.0,108,Drama,Romance,
High School Musical,2006,475293.0,5249,3,5.6,96816.0,98,Comedy,Drama,Family
Poultrygeist: Night of the Chicken Dead,2006,462485.0,5262,1,6.0,9213.0,103,Comedy,Horror,Musical
A fost sau n-a fost?,2006,809407.0,5287,1,7.3,8130.0,89,Comedy,Drama,
"Hello Sister, Goodbye Life",2006,476013.0,5288,3,6.2,1311.0,89,Drama,,
Apocalypto,2006,472043.0,5306,3,7.8,332087.0,139,Action,Adventure,Drama
Click,2006,389860.0,5358,3,6.4,357799.0,107,Comedy,Drama,Fantasy
"Librarian: Return to King Solomon&#39;s Mines, The",2006,455596.0,5424,1,6.1,15882.0,92,Action,Adventure,Comedy
Hollywoodland,2006,427969.0,5511,2,6.5,36015.0,126,Biography,Crime,Drama
Cow Belles,2006,489007.0,5519,3,5.2,7150.0,90,Comedy,Family,Romance
"Pink Panther, The",2006,383216.0,5552,1,5.7,92724.0,93,Adventure,Comedy,Crime
Lonely Hearts,2006,441774.0,5585,3,6.4,22409.0,108,Biography,Crime,Drama
Mission: Impossible III,2006,317919.0,5606,1,6.9,391602.0,126,Action,Adventure,Thriller
"Good German, The",2006,452624.0,5675,1,6.0,26100.0,105,Drama,Mystery,Romance
Kamome Diner,2006,483022.0,5704,3,7.2,2728.0,102,Comedy,Drama,
Dreamgirls,2006,443489.0,5815,3,6.6,77400.0,130,Drama,Music,Musical
Day Night Day Night,2006,499455.0,5834,3,6.3,2306.0,94,Crime,Drama,Thriller
Grandma&#39;s Boy,2006,456554.0,5840,3,6.9,88744.0,94,Comedy,,
Babel,2006,449467.0,5925,3,7.5,317530.0,143,Drama,,
Grbavica,2006,464029.0,6038,3,7.2,6893.0,90,Drama,,
5ive Girls,2006,494199.0,6137,3,4.4,3684.0,95,Horror,Thriller,
This is England,2006,480025.0,6151,3,7.7,128913.0,101,Crime,Drama,
"Unknown Woman, The",2006,494271.0,6168,3,7.4,16058.0,118,Drama,Mystery,Thriller
Accepted,2006,384793.0,6194,1,6.4,140230.0,93,Comedy,,
"Covenant, The",2006,475944.0,6352,3,5.2,52150.0,97,Adventure,Fantasy,Horror
Beerfest,2006,486551.0,6401,3,6.2,71504.0,110,Comedy,,
Saw III,2006,489270.0,6450,3,6.2,212985.0,108,Horror,Mystery,Thriller
U,2006,486731.0,6456,3,6.6,283.0,75,Animation,Family,Musical
Another Gay Movie,2006,443431.0,6526,3,5.0,9471.0,92,Comedy,Romance,
Madea&#39;s Family Reunion,2006,455612.0,6574,0,5.3,12053.0,107,Comedy,Drama,Romance
All The King&#39;s Men,2006,405676.0,6762,1,6.1,25640.0,128,Drama,Thriller,
Madeinusa,2006,476298.0,6869,3,6.8,1780.0,100,Drama,,
Bleach: Memories of Nobody,2006,1105263.0,6903,3,7.1,4877.0,87,Action,Adventure,Animation
"Hills Have Eyes, The",2006,454841.0,7088,3,6.4,183734.0,107,Horror,Thriller,
Pel&iacute;culas para no dormir: La habitaci&oacute;n del ni&ntilde;o,2006,430164.0,7293,3,6.8,5750.0,77,Horror,Mystery,Thriller
Peliculas para no dormir: Para entrar a vivir,2006,477311.0,7299,3,6.2,3004.0,68,Horror,Thriller,
Peliculas para no dormir: La culpa,2006,449144.0,7303,3,5.0,1038.0,72,Drama,Horror,Mystery
Peliculas para no dormir: Regreso a Moira,2006,460897.0,7309,1,5.7,1205.0,75,Drama,Horror,Mystery
Peliculas para no dormir: Adivina quien soy,2006,461826.0,7315,3,5.2,1064.0,73,Horror,Mystery,
Barnyard,2006,414853.0,7366,3,5.6,34667.0,90,Adventure,Animation,Comedy
Step Up,2006,462590.0,7596,3,6.5,127105.0,104,Crime,Drama,Music
Conversations with God,2006,489682.0,7624,1,6.5,2502.0,109,Adventure,Drama,
Happy Feet,2006,366548.0,7637,3,6.4,200596.0,108,Adventure,Animation,Comedy
Scary Movie 4,2006,362120.0,7679,3,5.1,129457.0,83,Comedy,,
RV,2006,449089.0,7793,3,5.6,63715.0,99,Adventure,Comedy,Family
Tenacious D in the Pick of Destiny,2006,365830.0,7812,0,6.8,115436.0,94,Adventure,Comedy,Music
Glory Road,2006,385726.0,7977,3,7.2,48918.0,118,Biography,Drama,Sport
La vie secr&egrave;te des gens heureux,2006,807965.0,8033,1,6.4,296.0,101,Drama,,
Que tan lejos,2006,951297.0,8060,3,7.0,823.0,92,Drama,,
La noche de los girasoles,2006,456111.0,8412,2,7.1,2980.0,123,Crime,Drama,Thriller
Ferfiakt,2006,830896.0,8529,1,5.6,309.0,94,Drama,Romance,
Wedding Wars,2006,823158.0,8549,2,6.0,2065.0,87,Comedy,Drama,Romance
Tales from Earthsea,2006,495596.0,8644,1,6.3,44332.0,115,Adventure,Animation,Fantasy
Miami Vice,2006,430357.0,8871,1,6.1,124013.0,132,Action,Crime,Drama
Behind the Mask: The Rise of Leslie Vernon,2006,437857.0,9091,1,6.7,25508.0,92,Comedy,Horror,Thriller
"Fast and the Furious: Tokyo Drift , The",2006,463985.0,9119,1,6.0,301098.0,104,Action,Crime,Thriller
Heartbreak Hotel,2006,785002.0,9188,1,5.3,1658.0,110,Comedy,Drama,Music
"Wicker Man, The",2006,450345.0,9190,1,3.8,71583.0,102,Horror,Mystery,Thriller
Away from Her,2006,491747.0,9203,3,7.5,23110.0,110,Drama,,
"Shaggy Dog, The",2006,393735.0,9237,2,4.4,20208.0,98,Comedy,Family,Fantasy
Talladega Nights: The Ballad of Ricky Bobby,2006,415306.0,9272,2,6.6,200460.0,108,Comedy,Sport,
failure to launch,2006,427229.0,9277,1,5.6,85977.0,97,Comedy,Romance,
World Trade Center,2006,469641.0,9296,2,6.0,87958.0,129,Drama,History,Thriller
Rosso come il cielo,2006,450121.0,9471,1,7.7,2086.0,96,Drama,,
Over the Hedge,2006,327084.0,9472,3,6.7,189970.0,83,Adventure,Animation,Comedy
Rocky Balboa,2006,479143.0,9724,1,7.1,231871.0,102,Action,Drama,Sport
Pledge This!,2006,417056.0,9783,3,1.7,18902.0,91,Comedy,,
Wordplay,2006,492506.0,10011,3,7.4,3784.0,94,Documentary,,
Deja Vu,2006,453467.0,10035,1,7.1,328327.0,126,Action,Crime,Sci-Fi
Outsourced,2006,425326.0,10122,1,7.0,12200.0,103,Comedy,Drama,Romance
Night of the Living Dead 3D,2006,489244.0,10209,3,3.1,3891.0,80,Horror,,
Eight Below,2006,397313.0,10268,0,7.3,68473.0,120,Adventure,Drama,Family
My Super Ex-Girlfriend,2006,465624.0,10284,3,5.2,67082.0,96,Comedy,Romance,Sci-Fi
Open Water 2: Adrift,2006,470055.0,10573,3,5.2,19988.0,94,Adventure,Drama,Horror
"Marine, The",2006,419946.0,10578,3,4.7,35918.0,92,Action,Comedy,Drama
"Last King of Scotland, The",2006,455590.0,10864,2,7.6,196394.0,123,Biography,Drama,History
Flags of Our Fathers,2006,418689.0,10888,1,7.1,129450.0,135,Action,Adventure,Drama
Return of the Living Dead: Necropolis,2006,411805.0,11094,3,3.3,5493.0,88,Action,Comedy,Horror
Venus,2006,489327.0,11223,3,7.1,13429.0,95,Comedy,Drama,Romance
Death Proof,2007,1028528.0,7,3,7.0,314679.0,127,Action,Drama,Thriller
Juno,2007,467406.0,9,3,7.4,550224.0,96,Comedy,Drama,
Next,2007,435705.0,11,2,6.2,166687.0,96,Action,Sci-Fi,Thriller
Outlaw,2007,758771.0,12,1,5.7,12819.0,103,Action,Crime,Drama
Ratatouille,2007,382932.0,14,1,8.1,828758.0,111,Adventure,Animation,Comedy
Rush Hour 3,2007,293564.0,16,1,6.2,183915.0,91,Action,Comedy,Crime
Resident Evil: Extinction,2007,432021.0,17,3,6.2,205908.0,94,Action,Horror,Sci-Fi
"Brave One, The",2007,476964.0,20,3,6.7,63632.0,122,Action,Crime,Drama
"Man from Earth, The",2007,756683.0,25,1,7.8,200841.0,87,Drama,Fantasy,Mystery
Shrek the Third,2007,413267.0,26,3,6.1,333600.0,93,Adventure,Animation,Comedy
Premonition,2007,477071.0,27,3,5.9,81830.0,96,Drama,Fantasy,Mystery
Planet Terror,2007,1077258.0,29,3,7.0,223684.0,105,Action,Comedy,Horror
88 Minutes,2007,411061.0,30,1,5.9,78383.0,108,Crime,Drama,Mystery
"Bucket List, The",2007,825232.0,103,1,7.4,260350.0,97,Adventure,Comedy,Drama
Wool 100%,2007,884819.0,166,3,6.3,247.0,100,Animation,Comedy,Fantasy
Pirates of the Caribbean: At World&#39;s End,2007,449088.0,169,3,7.1,695477.0,169,Action,Adventure,Fantasy
There Will Be Blood,2007,469494.0,177,0,8.2,642921.0,158,Drama,,
Knocked Up,2007,478311.0,180,3,6.9,385354.0,129,Comedy,Romance,
Hairspray,2007,427327.0,188,3,6.7,138935.0,117,Comedy,Drama,Musical
Son of Rambow,2007,845046.0,240,1,7.0,32999.0,96,Action,Adventure,Comedy
Persepolis,2007,808417.0,295,3,8.0,100374.0,96,Animation,Biography,Drama
Tropa de Elite,2007,861739.0,312,3,8.0,110693.0,115,Action,Crime,Drama
Into the Wild,2007,758758.0,313,1,8.1,659501.0,148,Adventure,Biography,Drama
No Reservations,2007,481141.0,327,3,6.3,79009.0,104,Comedy,Drama,Romance
Stardust,2007,486655.0,335,3,7.6,285750.0,127,Adventure,Family,Fantasy
Hot Fuzz,2007,425112.0,351,1,7.8,536454.0,121,Action,Comedy,Mystery
Harry Potter and the Order of the Phoenix,2007,373889.0,373,3,7.5,635173.0,138,Action,Adventure,Family
Towelhead,2007,787523.0,381,3,6.9,12062.0,124,Drama,,
Fred Claus,2007,486583.0,410,1,5.7,47848.0,116,Comedy,Family,Fantasy
"Simpsons Movie, The",2007,462538.0,417,3,7.3,350475.0,87,Adventure,Animation,Comedy
Hot Rod,2007,787475.0,419,1,6.7,93701.0,88,Comedy,Sport,
Transformers,2007,418279.0,422,3,7.0,676647.0,144,Action,Adventure,Sci-Fi
Then She Found Me,2007,455805.0,462,3,5.9,10240.0,100,Comedy,Drama,Romance
Ocean's Thirteen,2007,496806.0,476,1,6.9,368184.0,122,Crime,Thriller,
Disturbia,2007,486822.0,479,3,6.8,252256.0,105,Crime,Drama,Mystery
"Golden Compass, The",2007,385752.0,487,3,6.1,197081.0,113,Adventure,Family,Fantasy
"Savages, The",2007,775529.0,490,3,7.1,38673.0,113,Comedy,Drama,
Import/Export,2007,459102.0,526,3,7.0,6324.0,141,Drama,,
Vacancy,2007,452702.0,546,0,6.2,107774.0,85,Horror,Thriller,
I Am Legend,2007,480249.0,549,3,7.2,817368.0,101,Action,Drama,Horror
Sunshine,2007,448134.0,585,1,7.2,268224.0,107,Sci-Fi,Thriller,
"Darjeeling Limited, The",2007,838221.0,600,1,7.2,217419.0,91,Adventure,Comedy,Drama
Sweeney Todd: The Demon Barber of Fleet Street,2007,408236.0,630,1,7.3,387495.0,116,Drama,Horror,Musical
Superbad,2007,829482.0,651,3,7.6,634937.0,113,Comedy,,
"Kite Runner, The",2007,419887.0,652,0,7.6,82623.0,128,Drama,,
Paranormal Activity,2007,1179904.0,667,3,6.3,256797.0,86,Horror,Mystery,
No Country for Old Men,2007,477348.0,686,3,8.2,1064321.0,122,Crime,Drama,Thriller
Becoming Jane,2007,416508.0,738,3,7.0,65238.0,120,Biography,Drama,Romance
Waitress,2007,473308.0,755,3,7.0,48904.0,108,Comedy,Drama,Romance
P.S. I Love You,2007,431308.0,766,3,7.0,218670.0,126,Comedy,Drama,Romance
Enchanted,2007,461770.0,777,3,7.1,217755.0,107,Adventure,Animation,Comedy
Live Free or Die Hard,2007,337978.0,842,1,7.1,421252.0,128,Action,Thriller,
3:10 to Yuma,2007,381849.0,843,0,7.6,331755.0,122,Action,Crime,Drama
